8.39815
13.3615
13.6704
18.1977
-4.95147
12.1629
23.014
10.1091
-1.12256
13.0793
4.45931
31.5917
9.55134
1.19952
-5.03139
19.7379
24.0129
-1.92055
8.37281
3.70967
11.2402
27.2818
6.77345
5.12253
-3.7138
25.1511
11.4951
-4.83306
-2.60429
25.0352
2.89912
24.1166
20.8383
17.8971
12.1027
-2.35087
2.85742
-2.88892
19.4097
6.93311
15.5867
2.12056
16.4054
21.0489
16.2849
15.6644
20.3359
1.19592
5.9322
-2.89125
5.35265
3.44438
15.4846
0.162052
20.2546
9.46567
5.01731
16.8417
15.4257
3.37149
-2.84177
28.7275
23.9914
15.7007
20.655
15.4438
15.379
10.5774
26.1702
21.1793
17.5605
11.1165
-3.12129
3.559
-2.74088
23.0985
5.26363
19.653
25.8384
8.75885
7.982
-0.796709
13.2082
7.24333
9.5588
-0.891895
6.97734
8.97353
29.5375
13.5968
22.923
5.12583
