194,9.72256
195,9.72243
196,9.72243
197,9.72243
198,9.72243
199,9.72243
200,9.72243
201,9.72254
202,9.71899
203,9.71899
204,9.71621
205,9.72243
206,9.72243
207,9.72243
208,9.72243
209,9.72243
210,9.70308
211,9.7023
212,9.7023
213,9.64737
214,9.6243
215,9.6184
216,9.6184
217,9.61839
218,9.61839
219,9.61839
220,9.61839
221,9.61839
222,9.61839
223,9.61839
224,9.61839
225,9.61839
226,9.61726
227,9.61726
228,9.60128
229,9.60128
230,9.60128
231,9.60121
232,9.60121
233,9.48937
234,9.48935
235,9.48935
236,9.48935
237,9.47561
238,9.47561
239,9.49071
240,9.51231
241,9.51231
242,9.51231
243,9.5128
244,9.5128
245,9.51274
246,9.51274
247,9.51274
248,9.51236
249,9.51236
250,9.4916
251,9.4916
252,9.48346
253,9.48346
254,9.48346
255,9.48346
256,9.48346
257,9.48346
258,9.48346
259,9.45187
260,9.45087
261,9.45087
262,9.45087
263,9.45087
264,9.44938
265,9.44839
266,9.44839
267,9.44919
268,9.44723
269,9.44723
270,9.44745
271,9.43645
272,9.43645
273,9.43645
274,9.43645
275,9.40535
276,9.40535
277,9.40039
278,9.38837
279,9.38837
280,9.38834
281,9.39098
282,9.39098
283,9.39098
284,9.38907
285,9.36824
286,9.36824
287,9.32532
288,9.32532
289,9.32532
290,9.32532
291,9.33373
292,9.33097
293,9.33095
294,9.32309
295,9.32309
296,9.33591
297,9.33591
298,9.33591
299,9.31883
300,9.33302
301,9.32441
302,9.32485
303,9.32485
304,9.32485
305,9.32485
306,9.3233
307,9.3233
308,9.3233
309,9.31911
310,9.31911
311,9.31911
312,9.28101
313,9.28101
314,9.28101
315,9.28101
316,9.28088
317,9.28088
318,9.28145
319,9.28529
320,9.28522
321,9.28522
322,9.28522
323,9.24069
324,9.24052
325,9.24052
326,9.24052
327,9.24051
328,9.24051
329,9.23283
330,9.2263
331,9.24093
332,9.24093
333,9.24093
334,9.23138
335,9.23138
336,9.22277
337,9.22277
338,9.22278
339,9.2226
340,9.24211
341,9.24211
342,9.24211
343,9.24211
344,9.22032
345,9.22032
346,9.22996
347,9.22996
348,9.22927
349,9.22927
350,9.22927
351,9.22927
352,9.22975
353,9.22975
354,9.22975
355,9.22975
356,9.21486
357,9.21486
358,9.21486
359,9.21486
360,9.21749
361,9.2175
362,9.2175
363,9.21846
364,9.21846
365,9.21836
366,9.21824
367,9.21824
368,9.21824
369,9.21824
370,9.21824
371,9.21824
372,9.25055
373,9.25055
374,9.25055
375,9.25055
376,9.25055
377,9.2488
378,9.2488
379,9.22973
380,9.22973
381,9.25569
382,9.23057
383,9.23057
384,9.23057
385,9.2007
386,9.20069
387,9.1989
388,9.19625
389,9.19623
390,9.19623
391,9.18034
392,9.18034
393,9.18034
394,9.17444
395,9.17444
396,9.17444
397,9.17444
398,9.16223
399,9.13939
400,9.13939
401,9.13939
402,9.11278
403,9.11278
404,9.07347
405,9.06203
406,9.06046
407,9.06046
408,9.06046
409,9.05826
410,9.05826
411,9.05826
412,9.05826
413,9.04613
414,9.04613
415,9.06776
416,9.06529
417,9.06529
418,9.04823
419,9.04823
420,9.04745
421,9.04745
422,9.04745
423,9.04745
424,9.04745
425,9.02747
426,9.02747
427,9.02747
428,9.01696
429,9.01696
430,9.01696
431,9.01573
432,9.01573
433,9.01379
434,9.01379
435,9.01379
436,9.01379
437,9.01382
438,9.00922
439,9.00922
440,9.00922
441,9.00922
442,9.00921
443,9.09127
444,9.09127
445,9.09127
446,9.09127
447,9.09127
448,9.01431
449,9.00928
450,9.00928
451,9.00928
452,9.00912
453,9.009
454,9.009
455,8.99544
456,8.99543
457,8.99543
458,8.99543
459,8.99543
460,8.97956
461,8.97471
462,8.97254
463,8.97291
464,8.97291
465,8.94503
466,8.965
467,8.91838
468,8.90567
469,8.90567
470,8.90526
471,8.90698
472,8.8936
473,8.8936
474,8.8936
475,8.8936
476,8.8936
477,8.8936
478,8.8936
479,8.8936
480,8.8981
481,8.8981
482,8.8981
483,8.8981
484,8.8981
485,8.90351
486,8.90351
487,8.90442
488,8.90905
489,8.90727
490,8.90727
491,8.9083
492,8.90831
493,8.90831
494,8.90797
495,8.90797
496,8.90797
497,8.90797
498,8.90797
499,8.90797
500,8.90797
501,8.90797
502,8.90797
503,8.91084
504,8.91084
505,8.92152
506,8.92152
507,8.92049
508,8.92049
509,8.92049
510,8.92049
511,8.9496
512,8.9496
513,8.9496
514,8.94871
515,8.94871
516,8.94742
517,8.94742
518,8.94538
519,8.94538
520,8.93039
521,8.92404
522,8.93316
523,8.93316
524,8.91376
525,8.91237
526,8.95558
527,8.95558
528,8.95507
529,8.95508
530,8.95508
531,8.95508
532,8.957
533,8.957
534,8.957
535,8.957
536,8.957
537,8.957
538,8.957
539,8.92219
540,8.88198
541,8.9881
542,8.91266
543,8.90945
544,8.90945
545,8.90945
546,8.90944
547,8.90944
548,8.91537
549,8.91537
550,8.91537
551,8.91135
552,8.91135
553,8.91135
554,8.90256
555,8.9002
556,8.9002
557,8.9002
558,8.9002
559,8.89651
560,8.92039
561,8.92039
562,8.91947
563,8.91947
564,8.92508
565,8.92508
566,8.91118
567,8.91118
568,8.91092
569,8.90001
570,8.90001
571,8.90001
572,8.90199
573,8.90199
574,8.90199
575,8.90199
576,8.90199
577,8.90199
578,8.89374
579,8.89374
580,8.89374
581,8.89373
582,8.89306
583,8.89306
584,8.89306
585,8.89306
586,8.89301
587,8.89301
588,8.89258
589,8.89258
590,8.85997
591,8.85997
592,8.85996
593,8.85996
594,8.82903
595,8.84204
596,8.84204
597,8.84204
598,8.84204
599,8.82392
600,8.68369
601,8.68369
602,8.68369
603,8.66081
604,8.66081
605,8.66319
606,8.66319
607,8.6813
608,8.6813
609,8.6813
610,8.68094
611,8.68094
612,8.66732
613,8.66732
614,8.66682
615,8.66682
616,8.66506
617,8.66506
618,8.66506
619,8.66503
620,8.66503
621,8.66503
622,8.66503
623,8.66503
624,8.66341
625,8.66341
626,8.66341
627,8.66341
628,8.66341
629,8.66341
630,8.66341
631,8.65463
632,8.67972
633,8.67999
634,8.67999
635,8.61558
636,8.61558
637,8.62537
638,8.62537
639,8.62401
640,8.62401
641,8.62401
642,8.62401
643,8.62401
644,8.62747
645,8.62747
646,8.62747
647,8.62746
648,8.64355
649,8.64355
650,8.6437
651,8.6437
652,8.6437
653,8.6437
654,8.6437
655,8.64067
656,8.64067
657,8.64067
658,8.64067
659,8.64067
660,8.64067
661,8.64067
662,8.64052
663,8.64052
664,8.64052
665,8.64052
666,8.64052
667,8.64052
668,8.64052
669,8.62483
670,8.62483
671,8.62242
672,8.62242
673,8.62242
674,8.67329
675,8.67329
676,8.67321
677,8.67321
678,8.66621
679,8.66621
680,8.66405
681,8.66405
682,8.66405
683,8.66405
684,8.66405
685,8.67975
686,8.67975
687,8.67975
688,8.67927
689,8.68342
690,8.68342
691,8.68342
692,8.68342
693,8.68342
694,8.68342
695,8.66019
696,8.64322
697,8.64322
698,8.64322
699,8.64322
700,8.64322
701,8.62755
702,8.63758
703,8.63569
704,8.63569
705,8.63431
706,8.63431
707,8.63431
708,8.62522
709,8.62522
710,8.62522
711,8.62522
712,8.62961
713,8.62961
714,8.62444
715,8.62444
716,8.62263
717,8.62263
718,8.62263
719,8.62237
720,8.62237
721,8.62237
722,8.62237
723,8.62237
724,8.59068
725,8.59068
726,8.59079
727,8.5798
728,8.57458
729,8.57458
730,8.57458
731,8.57458
732,8.60426
733,8.574
734,8.574
735,8.57365
736,8.57365
737,8.65945
738,8.65945
739,8.65945
740,8.54093
741,8.53453
742,8.53453
743,8.53453
744,8.53453
745,8.53453
746,8.53112
747,8.53124
748,8.53124
749,8.53124
750,8.53124
751,8.48208
752,8.48208
753,8.48154
754,8.48154
755,8.47989
756,8.47937
757,8.47937
758,8.47937
759,8.47937
760,8.47937
761,8.46035
762,8.46035
763,8.46035
764,8.46035
765,8.46035
766,8.46035
767,8.45951
768,8.44501
769,8.44501
770,8.44495
771,8.44495
772,8.44495
773,8.44495
774,8.44495
775,8.44495
776,8.44495
777,8.44495
778,8.44495
779,8.44307
780,8.43208
781,8.43208
782,8.43208
783,8.43208
784,8.43208
785,8.43208
786,8.41526
787,8.41526
788,8.41526
789,8.42148
790,8.42148
791,8.41943
792,8.41943
793,8.41943
794,8.41943
795,8.41943
796,8.41943
797,8.41943
798,8.41943
799,8.41943
800,8.41935
801,8.41929
802,8.4439
803,8.4439
804,8.4439
805,8.4439
806,8.44159
807,8.43938
808,8.43938
809,8.42517
810,8.42517
811,8.42517
812,8.4455
813,8.44551
814,8.44335
815,8.44335
816,8.44335
817,8.44335
818,8.44335
819,8.4423
820,8.4423
821,8.4423
822,8.4423
823,8.4423
824,8.27245
825,8.26937
826,8.26937
827,8.26937
828,8.26937
829,8.26937
830,8.26937
831,8.26931
832,8.27848
833,8.27737
834,8.27744
835,8.27744
836,8.23389
837,8.23389
838,8.23389
839,8.2306
840,8.2306
841,8.2306
842,8.2306
843,8.2306
844,8.23108
845,8.23111
846,8.23179
847,8.23179
848,8.23206
849,8.23206
850,8.23119
851,8.23119
852,8.23119
853,8.23119
854,8.23119
855,8.24256
856,8.24256
857,8.24256
858,8.25337
859,8.25337
860,8.25337
861,8.26033
862,8.26033
863,8.26033
864,8.2751
865,8.2703
866,8.2703
867,8.2703
868,8.2703
869,8.2703
870,8.26994
871,8.26994
872,8.26994
873,8.26994
874,8.26992
875,8.25013
876,8.25013
877,8.2627
878,8.2627
879,8.2627
880,8.2627
881,8.27927
882,8.27927
883,8.27927
884,8.27927
885,8.27862
886,8.27862
887,8.27862
888,8.27862
889,8.27862
890,8.27862
891,8.27862
892,8.27862
893,8.27862
894,8.27862
895,8.26925
896,8.26925
897,8.27159
898,8.27078
899,8.27078
900,8.27078
901,8.27022
902,8.27022
903,8.27022
904,8.27022
905,8.2698
906,8.2698
907,8.2698
908,8.2698
909,8.2147
910,8.2147
911,8.2147
912,8.2147
913,8.2147
914,8.20408
915,8.20408
916,8.20408
917,8.1899
918,8.1899
919,8.1899
920,8.1899
921,8.19879
922,8.20166
923,8.19164
924,8.20548
925,8.20548
926,8.20548
927,8.20497
928,8.20497
929,8.12376
930,8.12376
931,8.11432
932,8.11432
933,8.11432
934,8.11432
935,8.12016
936,8.12016
937,8.12016
938,8.12016
939,8.15254
940,8.15254
941,8.14803
942,8.14803
943,8.14803
944,8.14803
945,8.14803
946,8.14803
947,8.14803
948,8.14851
949,8.1485
950,8.1646
951,8.15666
952,8.15666
953,8.15666
954,8.15666
955,8.15666
956,8.15666
957,8.15666
958,8.14761
959,8.14761
960,8.15637
961,8.15637
962,8.15637
963,8.15637
964,8.15637
965,8.18747
966,8.18747
967,8.17489
968,8.17489
969,8.17093
970,8.17093
971,8.12467
972,8.12467
973,8.12136
974,8.12136
975,8.07591
976,8.07591
977,8.07591
978,8.07591
979,8.07591
980,8.07591
981,8.07591
982,8.07591
983,8.07591
984,8.07591
985,8.066
986,8.066
987,8.06829
988,8.06716
989,8.06716
990,8.06716
991,8.05602
992,8.05602
993,8.05602
994,8.05602
995,8.05602
996,8.05604
997,8.05604
998,8.05604
999,8.05604
1000,8.10239
1001,8.10239
1002,8.10168
1003,8.10168
1004,8.10057
1005,8.10057
1006,8.10058
1007,8.10058
1008,8.10007
1009,8.10006
1010,8.10006
1011,8.10006
1012,8.03247
1013,8.05435
1014,8.05435
1015,8.05435
1016,8.05388
1017,8.05388
1018,8.03572
1019,8.03572
1020,8.03572
1021,8.0165
1022,8.01692
1023,8.02168
1024,8.0273
