538	616	890	1	890	0.641929
***
402	575	890	1	890	0.180954
***
611	950	890	1	890	0.0844485
***
418	675	890	1	890	0.0381247
***
240	481	890	1	890	0.941021
***
520	195	890	1	890	0.801092
***
143	325	890	1	890	0.0181239
***
183	961	890	1	890	0.625485
***
975	924	890	1	890	0.713984
***
445	853	890	1	890	0.488212
***
613	568	890	1	890	0.106205
***
420	107	890	1	890	0.889197
***
397	371	890	1	890	0.224808
***
709	633	890	1	890	0.510836
***
918	79	890	1	890	0.922834
***
753	95	890	1	890	0.710852
***
418	76	890	1	890	0.479773
***
915	199	890	1	890	0.844036
***
606	953	890	1	890	0.409245
***
359	416	890	1	890	0.0429963
***
62	757	890	1	890	0.984486
***
3	930	890	1	890	0.554285
***
903	494	890	1	890	0.340079
***
53	330	890	1	890	0.888999
***
205	370	890	1	890	0.908576
***
75	-1	890	-1	-1	0
***
221	808	75	1	75	0.0951529
***
230	-1	75	-1	-1	0
***
286	-1	230	-1	-1	0
***
922	588	286	1	286	0.424447
***
195	-1	286	-1	-1	0
***
817	-1	195	-1	-1	0
***
195	357	817	1	817	0.0381554
***
104	579	817	1	817	0.316983
***
925	543	817	1	817	0.370084
***
509	-1	817	-1	-1	0
***
599	372	509	1	509	0.343124
***
447	496	509	1	509	0.304204
***
683	714	509	1	509	0.568551
***
264	-1	509	-1	-1	0
***
251	-1	264	-1	-1	0
***
414	176	251	1	251	0.562141
***
101	905	251	1	251	0.818424
***
511	775	251	1	251	0.125491
***
400	-1	251	-1	-1	0
***
587	133	400	1	400	0.0781452
***
616	-1	400	-1	-1	0
***
233	-1	616	-1	-1	0
***
669	-1	233	-1	-1	0
***
157	-1	669	-1	-1	0
***
496	351	157	1	157	0.469472
***
97	78	157	1	157	0.961443
***
577	405	157	1	157	0.627313
***
873	568	157	1	157	0.748536
***
586	838	157	1	157	0.482304
***
284	1010	157	1	157	0.851911
***
294	959	157	1	157	0.00535972
***
51	137	157	1	157	0.708437
***
136	804	157	1	157	0.48565
***
477	398	157	1	157	0.487085
***
47	985	157	1	157	0.308115
***
486	882	157	1	157	0.398379
***
46	519	157	1	157	0.547427
***
927	524	157	1	157	0.472481
***
533	1010	157	1	157	0.130369
***
835	381	157	1	157	0.974644
***
264	749	157	1	157	0.65015
***
572	669	157	1	157	0.621548
***
458	353	157	1	157	0.201949
***
437	149	157	1	157	0.898642
***
6	904	157	1	157	0.802962
***
467	353	157	1	157	0.389285
***
33	1001	157	1	157	0.268003
***
885	-1	157	-1	-1	0
***
185	686	885	1	885	0.252663
***
591	-1	885	-1	-1	0
***
752	-1	591	-1	-1	0
***
1010	661	752	1	752	0.108717
***
535	-1	752	-1	-1	0
***
369	551	535	1	535	0.135575
***
293	-1	535	-1	-1	0
***
32	-1	293	-1	-1	0
***
13	773	32	1	32	0.32553
***
39	346	32	1	32	0.54628
***
225	-1	32	-1	-1	0
***
315	481	225	1	225	0.847235
***
550	773	225	1	225	0.873916
***
862	401	225	1	225	0.411695
***
976	-1	225	-1	-1	0
***
35	-1	976	-1	-1	0
***
984	-1	35	-1	-1	0
***
10	989	984	1	984	0.199915
***
694	599	984	1	984	0.241368
***
296	463	984	1	984	0.290644
***
481	644	984	1	984	0.150093
***
237	525	984	1	984	0.382231
***
904	240	984	1	984	0.97961
***
177	472	984	1	984	0.825581
***
150	131	984	1	984	0.873816
***
75	509	984	1	984	0.631476
***
835	773	984	1	984	0.326714
***
816	886	984	1	984	0.586219
***
196	861	984	1	984	0.855193
***
177	509	984	1	984	0.280246
***
544	544	984	1	984	0.993756
***
410	649	984	1	984	0.0309773
***
977	333	984	1	984	0.367414
***
580	237	984	1	984	0.311743
***
46	165	984	1	984	0.767021
***
425	-1	984	-1	-1	0
***
867	580	425	1	425	0.016937
***
174	-1	425	-1	-1	0
***
346	-1	174	-1	-1	0
***
970	199	346	1	346	0.96349
***
615	732	346	1	346	0.764896
***
242	548	346	1	346	0.148786
***
751	121	346	1	346	0.540813
***
764	291	346	1	346	0.838415
***
551	859	346	1	346	0.104574
***
907	241	346	1	346	0.387672
***
671	966	346	1	346	0.819783
***
542	9	346	1	346	0.131674
***
686	-1	346	-1	-1	0
***
243	-1	686	-1	-1	0
***
178	1018	243	1	243	0.129762
***
579	505	243	1	243	0.123388
***
627	610	243	1	243	0.80969
***
714	714	243	1	243	0.581652
***
121	499	243	1	243	0.956026
***
943	115	243	1	243	0.348098
***
729	865	243	1	243	0.600715
***
145	-1	243	-1	-1	0
***
370	19	145	1	145	0.684755
***
928	-1	145	-1	-1	0
***
662	-1	928	-1	-1	0
***
682	222	662	1	662	0.479476
***
403	-1	662	-1	-1	0
***
601	-1	403	-1	-1	0
***
981	-1	601	-1	-1	0
***
290	-1	981	-1	-1	0
***
189	-1	290	-1	-1	0
***
564	505	189	1	189	0.730779
***
390	302	189	1	189	0.69299
***
781	543	189	1	189	0.910841
***
316	868	189	1	189	0.748256
***
19	574	189	1	189	0.583541
***
1	336	189	1	189	0.863791
***
420	794	189	1	189	0.826107
***
145	27	189	1	189	0.0636206
***
64	414	189	1	189	0.163705
***
783	362	189	1	189	0.327124
***
733	176	189	1	189	0.00514095
***
970	134	189	1	189	0.955939
***
672	35	189	1	189	0.0692155
***
287	764	189	1	189	0.50409
***
567	956	189	1	189	0.579618
***
888	-1	189	-1	-1	0
***
680	-1	888	-1	-1	0
***
290	1019	680	1	680	0.30034
***
136	900	680	1	680	0.948667
***
464	914	680	1	680	0.163032
***
361	19	680	1	680	0.599515
***
1012	540	680	1	680	0.583485
***
676	22	680	1	680	0.385164
***
987	91	680	1	680	0.734633
***
701	588	680	1	680	0.240976
***
299	-1	680	-1	-1	0
***
608	284	299	1	299	0.026121
***
489	270	299	1	299	0.272656
***
643	110	299	1	299	0.37537
***
716	292	299	1	299	0.336734
***
262	939	299	1	299	0.601262
***
907	952	299	1	299	0.36364
***
142	873	299	1	299	0.695446
***
358	249	299	1	299	0.11026
***
447	755	299	1	299	0.496392
***
252	447	299	1	299	0.154607
***
562	282	299	1	299	0.895564
***
64	874	299	1	299	0.384156
***
447	945	299	1	299	0.903623
***
655	226	299	1	299	0.407198
***
156	734	299	1	299	0.285602
***
428	307	299	1	299	0.986834
***
216	617	299	1	299	0.470168
***
683	544	299	1	299	0.228317
***
205	464	299	1	299	0.920374
***
674	58	299	1	299	0.807261
***
296	438	299	1	299	0.0775777
***
673	327	299	1	299	0.447367
***
85	523	299	1	299	0.0125363
***
446	169	299	1	299	0.721599
***
336	-1	299	-1	-1	0
***
821	352	336	1	336	0.965137
***
434	803	336	1	336	0.467093
***
1003	874	336	1	336	0.264358
***
197	135	336	1	336	0.212484
***
123	681	336	1	336	0.293421
***
124	318	336	1	336	0.822385
***
226	13	336	1	336	0.269154
***
907	724	336	1	336	0.844499
***
66	798	336	1	336	0.831464
***
393	154	336	1	336	0.600788
***
98	657	336	1	336	0.515389
***
242	-1	336	-1	-1	0
***
526	-1	242	-1	-1	0
***
365	511	526	1	526	0.0831643
***
127	597	526	1	526	0.938436
***
8	976	526	1	526	0.537303
***
777	562	526	1	526	0.562434
***
942	586	526	1	526	0.625061
***
1015	216	526	1	526	0.610714
***
843	1019	526	1	526	0.18735
***
870	12	526	1	526	0.793074
***
58	649	526	1	526	0.0922682
***
303	1018	526	1	526	0.23224
***
421	589	526	1	526	0.594782
***
307	642	526	1	526	0.465512
***
690	213	526	1	526	0.0365583
***
690	-1	526	-1	-1	0
***
161	-1	690	-1	-1	0
***
2	-1	161	-1	-1	0
***
131	420	2	1	2	0.0784681
***
944	489	2	1	2	0.304058
***
591	165	2	1	2	0.532037
***
645	279	2	1	2	0.529925
***
609	1013	2	1	2	0.147805
***
272	120	2	1	2	0.664391
***
391	265	2	1	2	0.83778
***
577	-1	2	-1	-1	0
***
469	179	577	1	577	0.658681
***
942	167	577	1	577	0.405994
***
19	750	577	1	577	0.276775
***
833	46	577	1	577	0.375752
***
571	397	577	1	577	0.757229
***
748	827	577	1	577	0.978282
***
299	384	577	1	577	0.982647
***
494	410	577	1	577	0.509722
***
226	474	577	1	577	0.638089
***
671	786	577	1	577	0.583761
***
2	405	577	1	577	0.853798
***
585	-1	577	-1	-1	0
***
93	-1	585	-1	-1	0
***
10	1006	93	1	93	0.441579
***
45	912	93	1	93	0.992822
***
738	412	93	1	93	0.712525
***
335	256	93	1	93	0.562542
***
526	680	93	1	93	0.861077
***
240	-1	93	-1	-1	0
***
822	237	240	1	240	0.745262
***
675	908	240	1	240	0.58314
***
388	398	240	1	240	0.445133
***
423	816	240	1	240	0.305571
***
968	183	240	1	240	0.895784
***
638	459	240	1	240	0.258013
***
1013	877	240	1	240	0.366444
***
314	471	240	1	240	0.660116
***
92	234	240	1	240	0.134311
***
198	-1	240	-1	-1	0
***
158	-1	198	-1	-1	0
***
218	99	158	1	158	0.396613
***
149	-1	158	-1	-1	0
***
645	402	149	1	149	0.587411
***
555	-1	149	-1	-1	0
***
464	692	555	1	555	0.441254
***
154	-1	555	-1	-1	0
***
717	836	154	1	154	0.551503
***
935	629	154	1	154	0.567759
***
288	897	154	1	154	0.842295
***
769	224	154	1	154	0.546146
***
131	214	154	1	154	0.942123
***
250	965	154	1	154	0.788654
***
695	840	154	1	154	0.549603
***
457	165	154	1	154	0.251917
***
383	890	154	1	154	0.159902
***
1022	758	154	1	154	0.373742
***
857	657	154	1	154	0.489945
***
95	1010	154	1	154	0.678192
***
356	34	154	1	154	0.697231
***
974	463	154	1	154	0.524257
***
196	732	154	1	154	0.221407
***
550	78	154	1	154	0.114288
***
356	793	154	1	154	0.844994
***
802	99	154	1	154	0.565514
***
894	723	154	1	154	0.125216
***
916	774	154	1	154	0.298058
***
497	666	154	1	154	0.723137
***
156	52	154	1	154	0.151975
***
287	364	154	1	154	0.529691
***
492	896	154	1	154	0.696485
***
883	292	154	1	154	0.104873
***
339	220	154	1	154	0.178278
***
797	438	154	1	154	0.463085
***
884	214	154	1	154	0.374083
***
68	342	154	1	154	0.65237
***
552	11	154	1	154	0.691673
***
517	293	154	1	154	0.926647
***
146	775	154	1	154	0.910286
***
815	868	154	1	154	0.897934
***
202	556	154	1	154	0.522198
***
443	351	154	1	154	0.519174
***
277	775	154	1	154	0.608714
***
125	6	154	1	154	0.261969
***
912	654	154	1	154	0.3795
***
49	242	154	1	154	0.358912
***
183	273	154	1	154	0.69236
***
75	540	154	1	154	0.363883
***
621	9	154	1	154	0.98554
***
671	1007	154	1	154	0.364562
***
671	449	154	1	154	0.989759
***
113	826	154	1	154	0.605623
***
460	390	154	1	154	0.306857
***
244	1019	154	1	154	0.340378
***
540	826	154	1	154	0.00342882
***
187	120	154	1	154	0.968994
***
530	1014	154	1	154	0.105751
***
689	112	154	1	154	0.417911
***
619	688	154	1	154	0.0648989
***
954	375	154	1	154	0.7021
***
665	-1	154	-1	-1	0
***
746	489	665	1	665	0.611766
***
777	917	665	1	665	0.616798
***
84	1019	665	1	665	0.28183
***
1019	-1	665	-1	-1	0
***
964	-1	1019	-1	-1	0
***
138	45	964	1	964	0.180639
***
127	-1	964	-1	-1	0
***
15	-1	127	-1	-1	0
***
582	-1	15	-1	-1	0
***
756	759	582	1	582	0.279395
***
698	-1	582	-1	-1	0
***
580	777	698	1	698	0.677555
***
820	551	698	1	698	0.806958
***
184	492	698	1	698	0.434628
***
341	637	698	1	698	0.619713
***
236	294	698	1	698	0.333606
***
57	762	698	1	698	0.98348
***
48	666	698	1	698	0.467346
***
423	489	698	1	698	0.00573407
***
674	498	698	1	698	0.416215
***
816	937	698	1	698	0.805437
***
58	981	698	1	698	0.800445
***
249	224	698	1	698	0.396114
***
36	319	698	1	698	0.405505
***
856	580	698	1	698	0.40108
***
1015	-1	698	-1	-1	0
***
482	958	1015	1	1015	0.604371
***
113	47	1015	1	1015	0.12857
***
826	-1	1015	-1	-1	0
***
311	658	826	1	826	0.619818
***
603	-1	826	-1	-1	0
***
178	199	603	1	603	0.812781
***
452	194	603	1	603	0.547008
***
83	593	603	1	603	0.978058
***
535	213	603	1	603	0.622924
***
670	-1	603	-1	-1	0
***
249	-1	670	-1	-1	0
***
878	-1	249	-1	-1	0
***
327	915	878	1	878	0.87584
***
310	366	878	1	878	0.066362
***
216	191	878	1	878	0.711206
***
295	263	878	1	878	0.0881692
***
401	157	878	1	878	0.669801
***
390	315	878	1	878	0.362312
***
853	865	878	1	878	0.333092
***
874	186	878	1	878	0.309191
***
319	628	878	1	878	0.12866
***
700	265	878	1	878	0.935159
***
340	163	878	1	878	0.539527
***
379	345	878	1	878	0.380597
***
262	853	878	1	878	0.120601
***
486	882	878	1	878	0.367568
***
705	759	878	1	878	0.172571
***
552	1008	878	1	878	0.895634
***
103	794	878	1	878	0.865785
***
882	257	878	1	878	0.238004
***
906	941	878	1	878	0.450327
***
182	894	878	1	878	0.155547
***
624	859	878	1	878	0.115262
***
175	686	878	1	878	0.731809
***
274	739	878	1	878	0.054374
***
995	342	878	1	878	0.726659
***
591	451	878	1	878	0.0494102
***
670	1019	878	1	878	0.863902
***
664	273	878	1	878	0.47346
***
21	-1	878	-1	-1	0
***
351	578	21	1	21	0.0130878
***
991	636	21	1	21	0.528754
***
533	521	21	1	21	0.382802
***
205	-1	21	-1	-1	0
***
328	-1	205	-1	-1	0
***
673	-1	328	-1	-1	0
***
668	-1	673	-1	-1	0
***
64	-1	668	-1	-1	0
***
234	-1	64	-1	-1	0
***
905	60	234	1	234	0.384214
***
153	355	234	1	234	0.478891
***
538	780	234	1	234	0.130558
***
933	971	234	1	234	0.710183
***
447	18	234	1	234	0.304409
***
575	598	234	1	234	0.886744
***
830	977	234	1	234	0.724275
***
107	974	234	1	234	0.78141
***
104	835	234	1	234	0.0295909
***
779	251	234	1	234	0.841177
***
455	152	234	1	234	0.647757
***
527	-1	234	-1	-1	0
***
195	38	527	1	527	0.701084
***
873	957	527	1	527	0.626857
***
603	517	527	1	527	0.277957
***
74	156	527	1	527	0.197776
***
895	-1	527	-1	-1	0
***
770	-1	895	-1	-1	0
***
504	-1	770	-1	-1	0
***
123	131	504	1	504	0.121434
***
945	-1	504	-1	-1	0
***
30	-1	945	-1	-1	0
***
694	724	30	1	30	0.63468
***
144	-1	30	-1	-1	0
***
983	865	144	1	144	0.0488863
***
259	571	144	1	144	0.148801
***
16	856	144	1	144	0.865109
***
456	-1	144	-1	-1	0
***
659	496	456	1	456	0.576588
***
278	378	456	1	456	0.607709
***
206	607	456	1	456	0.845401
***
1011	386	456	1	456	0.336049
***
179	173	456	1	456	0.927667
***
52	398	456	1	456	0.888423
***
495	-1	456	-1	-1	0
***
537	550	495	1	495	0.101004
***
604	-1	495	-1	-1	0
***
618	100	604	1	604	0.687151
***
622	442	604	1	604	0.361558
***
657	772	604	1	604	0.0439991
***
683	784	604	1	604	0.982248
***
142	140	604	1	604	0.938585
***
46	99	604	1	604	0.38678
***
165	86	604	1	604	0.501262
***
408	-1	604	-1	-1	0
***
430	490	408	1	408	0.5166
***
777	1	408	1	408	0.971212
***
225	11	408	1	408	0.473407
***
818	-1	408	-1	-1	0
***
899	824	818	1	818	0.0379173
***
22	795	818	1	818	0.778028
***
751	800	818	1	818	0.488702
***
479	219	818	1	818	0.00099837
***
308	63	818	1	818	0.112259
***
31	-1	818	-1	-1	0
***
484	911	31	1	31	0.879169
***
234	846	31	1	31	0.345809
***
554	940	31	1	31	0.25002
***
18	26	31	1	31	0.263535
***
813	134	31	1	31	0.308489
***
760	243	31	1	31	0.812158
***
544	990	31	1	31	0.662179
***
689	467	31	1	31	0.281137
***
311	861	31	1	31	0.627575
***
242	133	31	1	31	0.351761
***
403	116	31	1	31	0.776625
***
80	683	31	1	31	0.831503
***
244	729	31	1	31	0.378118
***
404	690	31	1	31	0.56551
***
177	899	31	1	31	0.267021
***
572	-1	31	-1	-1	0
***
207	-1	572	-1	-1	0
***
387	654	207	1	207	0.385733
***
250	-1	207	-1	-1	0
***
23	-1	250	-1	-1	0
***
812	8	23	1	23	0.563482
***
547	335	23	1	23	0.247295
***
235	875	23	1	23	0.468504
***
769	793	23	1	23	0.306398
***
65	749	23	1	23	0.695115
***
540	309	23	1	23	0.406718
***
232	400	23	1	23	0.879752
***
742	-1	23	-1	-1	0
***
138	18	742	1	742	0.523387
***
454	-1	742	-1	-1	0
***
250	383	454	1	454	0.297808
***
195	482	454	1	454	0.971536
***
843	321	454	1	454	0.552582
***
596	426	454	1	454	0.213317
***
788	596	454	1	454	0.625466
***
399	99	454	1	454	0.800118
***
334	-1	454	-1	-1	0
***
130	288	334	1	334	0.149594
***
631	698	334	1	334	0.103458
***
430	279	334	1	334	0.375395
***
982	963	334	1	334	0.734555
***
791	606	334	1	334	0.119903
***
697	856	334	1	334	0.70575
***
772	28	334	1	334	0.168313
***
85	11	334	1	334	0.553358
***
13	328	334	1	334	0.684851
***
387	815	334	1	334	0.114117
***
814	20	334	1	334	0.00146408
***
186	264	334	1	334	0.0623582
***
655	817	334	1	334	0.181204
***
585	745	334	1	334	0.859197
***
28	302	334	1	334	0.560022
***
673	909	334	1	334	0.460929
***
532	-1	334	-1	-1	0
***
1013	474	532	1	532	0.113276
***
254	-1	532	-1	-1	0
***
93	386	254	1	254	0.864013
***
677	-1	254	-1	-1	0
***
821	130	677	1	677	0.862221
***
97	-1	677	-1	-1	0
***
495	912	97	1	97	0.556433
***
89	863	97	1	97	0.845706
***
753	-1	97	-1	-1	0
***
985	-1	753	-1	-1	0
***
853	791	985	1	985	0.263343
***
126	796	985	1	985	0.856014
***
276	744	985	1	985	0.887343
***
602	84	985	1	985	0.484857
***
25	997	985	1	985	0.942842
***
522	448	985	1	985	0.874409
***
305	-1	985	-1	-1	0
***
442	339	305	1	305	0.191486
***
357	-1	305	-1	-1	0
***
144	90	357	1	357	0.895557
***
1022	603	357	1	357	0.884267
***
107	18	357	1	357	0.865821
***
247	868	357	1	357	0.557718
***
634	60	357	1	357	0.159888
***
631	663	357	1	357	0.0821101
***
543	-1	357	-1	-1	0
***
88	1017	543	1	543	0.0219958
***
816	-1	543	-1	-1	0
***
632	991	816	1	816	0.775578
***
517	-1	816	-1	-1	0
***
56	-1	517	-1	-1	0
***
575	127	56	1	56	0.108753
***
33	-1	56	-1	-1	0
***
819	621	33	1	33	0.794784
***
725	730	33	1	33	0.170308
***
376	-1	33	-1	-1	0
***
554	655	376	1	376	0.135532
***
774	-1	376	-1	-1	0
***
393	-1	774	-1	-1	0
***
824	503	393	1	393	0.904246
***
314	-1	393	-1	-1	0
***
834	-1	314	-1	-1	0
***
296	841	834	1	834	0.429819
***
546	646	834	1	834	0.751412
***
965	901	834	1	834	0.301882
***
209	905	834	1	834	0.689425
***
919	139	834	1	834	0.246388
***
919	708	834	1	834	0.876079
***
121	573	834	1	834	0.393593
***
703	704	834	1	834	0.696023
***
169	-1	834	-1	-1	0
***
645	371	169	1	169	0.0727169
***
410	262	169	1	169	0.0195089
***
439	927	169	1	169	0.164223
***
1000	723	169	1	169	0.0505428
***
146	417	169	1	169	0.102958
***
461	539	169	1	169	0.0265762
***
770	722	169	1	169	0.170875
***
820	420	169	1	169	0.954114
***
438	725	169	1	169	0.497642
***
160	354	169	1	169	0.565629
***
514	857	169	1	169	0.83541
***
421	811	169	1	169	0.593884
***
891	216	169	1	169	0.393923
***
170	302	169	1	169	0.484288
***
82	14	169	1	169	0.968123
***
632	132	169	1	169	0.806429
***
528	453	169	1	169	0.761046
***
626	237	169	1	169	0.698781
***
442	24	169	1	169	0.056583
***
98	188	169	1	169	0.200266
***
589	48	169	1	169	0.028444
***
695	310	169	1	169	0.117713
***
180	969	169	1	169	0.63383
***
845	269	169	1	169	0.507385
***
959	269	169	1	169	0.509045
***
890	123	169	1	169	0.331236
***
137	60	169	1	169	0.0799852
***
111	468	169	1	169	0.770009
***
671	561	169	1	169	0.157034
***
533	641	169	1	169	0.625483
***
502	516	169	1	169	0.805207
***
0	670	169	1	169	0.897804
***
352	608	169	1	169	0.178699
***
548	958	169	1	169	0.156028
***
611	369	169	1	169	0.645871
***
396	567	169	1	169	0.738396
***
160	44	169	1	169	0.00170139
***
179	74	169	1	169	0.177977
***
996	928	169	1	169	0.0728891
***
624	137	169	1	169	0.737975
***
1013	-1	169	-1	-1	0
***
156	86	1013	1	1013	0.943249
***
57	-1	1013	-1	-1	0
***
448	314	57	1	57	0.422031
***
388	655	57	1	57	0.489132
***
103	117	57	1	57	0.214439
***
222	905	57	1	57	0.418889
***
271	503	57	1	57	0.545151
***
819	780	57	1	57	0.85052
***
372	71	57	1	57	0.803769
***
137	825	57	1	57	0.520023
***
201	619	57	1	57	0.640248
***
114	768	57	1	57	0.0722244
***
643	107	57	1	57	0.132489
***
433	770	57	1	57	0.0438157
***
862	633	57	1	57	0.20918
***
852	979	57	1	57	0.386763
***
729	25	57	1	57	0.921572
***
621	625	57	1	57	0.91476
***
1009	270	57	1	57	0.0989985
***
633	281	57	1	57	0.00833288
***
411	587	57	1	57	0.950582
***
829	823	57	1	57	0.0185914
***
141	733	57	1	57	0.534524
***
241	462	57	1	57	0.416358
***
802	522	57	1	57	0.987941
***
602	856	57	1	57	0.834009
***
373	685	57	1	57	0.823952
***
208	580	57	1	57	0.724801
***
850	95	57	1	57	0.835841
***
337	623	57	1	57	0.957742
***
749	872	57	1	57	0.787098
***
135	14	57	1	57	0.298616
***
315	167	57	1	57	0.804471
***
201	316	57	1	57	0.529666
***
330	523	57	1	57	0.26451
***
464	291	57	1	57	0.133131
***
511	102	57	1	57	0.534214
***
383	396	57	1	57	0.448437
***
182	716	57	1	57	0.297673
***
740	956	57	1	57	0.950933
***
751	952	57	1	57	0.516308
***
746	368	57	1	57	0.834222
***
105	971	57	1	57	0.322675
***
173	47	57	1	57	0.101468
***
310	400	57	1	57	0.754762
***
734	545	57	1	57	0.192888
***
42	356	57	1	57	0.921736
***
509	131	57	1	57	0.63189
***
158	177	57	1	57	0.329263
***
775	-1	57	-1	-1	0
***
888	373	775	1	775	0.0269043
***
681	-1	775	-1	-1	0
***
438	176	681	1	681	0.983748
***
148	519	681	1	681	0.282192
***
881	350	681	1	681	0.588304
***
191	760	681	1	681	0.468443
***
989	454	681	1	681	0.5036
***
378	950	681	1	681	0.618677
***
66	887	681	1	681	0.605702
***
946	1022	681	1	681	0.0537965
***
603	1016	681	1	681	0.342581
***
950	951	681	1	681	0.0908747
***
522	350	681	1	681	0.0487911
***
56	481	681	1	681	0.324701
***
1012	250	681	1	681	0.221529
***
48	760	681	1	681	0.655087
***
866	262	681	1	681	0.450382
***
714	816	681	1	681	0.94871
***
725	66	681	1	681	0.809826
***
946	557	681	1	681	0.915754
***
223	63	681	1	681	0.818218
***
268	948	681	1	681	0.69667
***
692	-1	681	-1	-1	0
***
347	106	692	1	692	0.847479
***
121	121	692	1	692	0.809279
***
931	475	692	1	692	0.658141
***
583	651	692	1	692	0.281629
***
620	-1	692	-1	-1	0
***
675	-1	620	-1	-1	0
***
993	829	675	1	675	0.942953
***
926	402	675	1	675	0.638801
***
252	956	675	1	675	0.311362
***
304	300	675	1	675	0.617251
***
96	-1	675	-1	-1	0
***
466	-1	96	-1	-1	0
***
368	767	466	1	466	0.739388
***
440	-1	466	-1	-1	0
***
37	1019	440	1	440	0.192398
***
146	947	440	1	440	0.650076
***
322	-1	440	-1	-1	0
***
383	302	322	1	322	0.607137
***
109	-1	322	-1	-1	0
***
160	-1	109	-1	-1	0
***
244	-1	160	-1	-1	0
***
123	-1	244	-1	-1	0
***
13	-1	123	-1	-1	0
***
353	-1	13	-1	-1	0
***
34	-1	353	-1	-1	0
***
640	-1	34	-1	-1	0
***
0	421	640	1	640	0.963012
***
324	433	640	1	640	0.260001
***
972	-1	640	-1	-1	0
***
942	-1	972	-1	-1	0
***
614	-1	942	-1	-1	0
***
533	384	614	1	614	0.343571
***
111	161	614	1	614	0.600603
***
76	641	614	1	614	0.800597
***
929	-1	614	-1	-1	0
***
82	-1	929	-1	-1	0
***
815	48	82	1	82	0.322744
***
150	-1	82	-1	-1	0
***
711	868	150	1	150	0.489336
***
931	-1	150	-1	-1	0
***
916	-1	931	-1	-1	0
***
128	-1	916	-1	-1	0
***
815	-1	128	-1	-1	0
***
966	381	815	1	815	0.375969
***
756	996	815	1	815	0.379366
***
664	371	815	1	815	0.187526
***
451	147	815	1	815	0.995145
***
481	214	815	1	815	0.596581
***
519	280	815	1	815	0.629309
***
305	661	815	1	815	0.624782
***
616	825	815	1	815	0.961209
***
618	874	815	1	815	0.122389
***
501	298	815	1	815	0.286927
***
103	294	815	1	815	0.543579
***
295	672	815	1	815	0.98146
***
499	250	815	1	815	0.804954
***
94	688	815	1	815	0.460336
***
912	929	815	1	815	0.0135617
***
276	254	815	1	815	0.750475
***
44	64	815	1	815	0.815359
***
592	399	815	1	815	0.302058
***
263	636	815	1	815	0.236306
***
910	659	815	1	815	0.744992
***
242	661	815	1	815	0.216533
***
469	976	815	1	815	0.347492
***
